author_name,quote_text,quote_furigana,category_name
エピクテトス,現在に集中することで、不安から解放される。,げんざいにしゅうちゅうすることで、ふあんからかいほうされる。,幸福
エピクテトス,自分の価値観を明確にすることで、迷いが消える。,じぶんのかちかんをめいかくにすることで、まよいがきえる。,哲学
エピクテトス,希望を持ち続けることで、どんな困難も乗り越えられる。,きぼうをもちつづけることで、どんなこんなんものりこえられる。,希望
エピクテトス,他者を理解することで、より深い信頼関係が築ける。,たしゃをりかいすることで、よりふかいしんらいかんけいがきずける。,信頼
エピクテトス,精神的な成長は、人生の最大の報酬である。,せいしんてきなせいちょうは、じんせいのさいだいのほうしゅうである。,進歩
ルネ・デカルト,我思う、故に我あり。,われおもう、ゆえにわれあり。,哲学
ルネ・デカルト,疑うことから確実な知識が生まれる。,うたがうことからかくじつなちしきがうまれる。,知識
ルネ・デカルト,理性こそが、真理への道しるべである。,りせいこそが、しんりへのみちしるべである。,学び
ルネ・デカルト,明晰で判明な観念のみが、真の知識となる。,めいせきではんめいなかんねんのみが、しんのちしきとなる。,哲学
ルネ・デカルト,数学的な方法を用いることで、確実な知識に到達できる。,すうがくてきなほうほうをもちいることで、かくじつなちしきにとうたつできる。,科学
ルネ・デカルト,精神と物質は、それぞれ独立した存在である。,せいしんとぶっしつは、それぞれどくりつしたそんざいである。,哲学
ルネ・デカルト,論理的思考は、すべての学問の基礎となる。,ろんりてきしこうは、すべてのがくもんのきそとなる。,教養
ルネ・デカルト,先入観を捨てることで、新しい発見が可能になる。,せんにゅうかんをすてることで、あたらしいはっけんがかのうになる。,学び
ルネ・デカルト,創造性は、既存の概念を新しい方法で組み合わせることだ。,そうぞうせいは、きぞんのがいねんをあたらしいほうほうでくみあわせることだ。,創造性
ルネ・デカルト,真理の探求は、人間の最も崇高な営みである。,しんりのたんきゅうは、にんげんのもっともすうこうないとなみである。,哲学
ルネ・デカルト,知識の体系化により、学問の発展が促進される。,ちしきのたいけいかにより、がくもんのはってんがそくしんされる。,進歩
ルネ・デカルト,成功への道は、正しい方法論から始まる。,せいこうへのみちは、ただしいほうほうろんからはじまる。,成功
ルネ・デカルト,批判的思考は、偽りの信念から私たちを守る。,ひはんてきしこうは、いつわりのしんねんからわたしたちをまもる。,知識
